idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
188992,2019-05-27 04:45:00,2019-05-27 05:00:00,2019-05-27 05:15:00,19,7,18,56,0,3.0,0.0,18.0,18.0,-43.0,-94.0,18.0,18.0,-45.0,-94.0,0.0,0.0,18.0,18.0,-45.0,-66.0,18.0,18.0,-46.0,-65.0,13.0,0.0,18.0,18.0,-45.0,-91.0,18.0,18.0,-46.0,-87.0,-71.0,19.0,-48,-84,0.0
262,2018-08-09 17:15:00,2018-08-09 17:30:00,2018-08-09 17:45:00,19,2,23,28,1,0.0,0.0,10.0,10.0,-40.0,-41.0,10.0,10.0,-42.0,-43.0,2.0,0.0,14.0,10.0,-41.0,-97.0,14.0,10.0,-43.0,-97.0,0.0,0.0,14.0,14.0,-91.0,-97.0,14.0,14.0,-97.0,-97.0,-85.0,23.0,-43,-86,0.0
98364,2018-04-12 19:00:00,2018-04-12 19:15:00,2018-04-12 19:30:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-98.0,-98.0,19.0,19.0,-98.0,-98.0,0.0,0.0,19.0,19.0,-98.0,-98.0,19.0,19.0,-98.0,-98.0,0.0,0.0,19.0,19.0,-98.0,-98.0,19.0,19.0,-98.0,-98.0,-83.0,19.0,-40,-84,0.0
98364,2018-11-01 07:00:00,2018-11-01 07:15:00,2018-11-01 07:30:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-97.0,-98.0,19.0,19.0,-98.0,-98.0,0.0,0.0,19.0,19.0,-90.0,-97.0,19.0,19.0,-89.0,-98.0,229.0,9.0,19.0,19.0,-84.0,-90.0,19.0,19.0,-85.0,-90.0,-83.0,19.0,-40,-84,0.0
5186,2018-07-14 19:45:00,2018-07-14 20:00:00,2018-07-14 20:15:00,19,2,23,28,1,3.0,0.0,23.0,19.0,-59.0,-91.0,21.0,17.0,-56.0,-85.0,0.0,0.0,23.0,19.0,-60.0,-83.0,21.0,17.0,-56.0,-79.0,87.0,22.0,23.0,23.0,-78.0,-96.0,21.0,21.0,-74.0,-90.0,-85.0,23.0,-42,-86,0.0
98364,2018-04-12 19:15:00,2018-04-12 19:30:00,2018-04-12 19:45:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-98.0,-98.0,19.0,19.0,-98.0,-98.0,0.0,0.0,19.0,19.0,-98.0,-98.0,19.0,19.0,-98.0,-98.0,0.0,0.0,19.0,19.0,-98.0,-98.0,19.0,19.0,-98.0,-98.0,-83.0,19.0,-40,-84,0.0
239324,2019-06-05 08:30:00,2019-06-05 08:45:00,2019-06-05 09:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-96.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 16:30:00,2019-06-05 16:45:00,2019-06-05 17:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-81.0,-86.0,13.0,13.0,-90.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-85.0,13.0,13.0,-91.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-86.0,13.0,13.0,-92.0,-93.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 18:00:00,2019-06-05 18:15:00,2019-06-05 18:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-82.0,-89.0,13.0,13.0,-89.0,-94.0,0.0,0.0,9.0,9.0,-84.0,-90.0,13.0,13.0,-90.0,-93.0,0.0,0.0,9.0,9.0,-82.0,-90.0,13.0,13.0,-88.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 00:45:00,2019-06-05 01:00:00,2019-06-05 01:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-88.0,13.0,13.0,-93.0,-93.0,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,-77.5,19.0,-41,-84,1.0
