idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
1189286,2019-05-28 17:15:00,2019-05-28 17:30:00,2019-05-28 17:45:00,29,1,23,28,1,0.0,0.0,19.0,18.0,-49.0,-69.0,14.0,14.0,-45.0,-67.0,0.0,0.0,19.0,18.0,-53.0,-76.0,14.0,14.0,-50.0,-75.0,10.0,4.0,19.0,18.0,-54.0,-95.0,14.0,14.0,-51.0,-95.0,-85.5,23.0,-44,-85,0.0
188992,2019-05-27 05:00:00,2019-05-27 05:15:00,2019-05-27 05:30:00,19,7,18,56,0,0.0,0.0,18.0,18.0,-45.0,-66.0,18.0,18.0,-46.0,-65.0,13.0,0.0,18.0,18.0,-45.0,-91.0,18.0,18.0,-46.0,-87.0,2.0,0.0,18.0,18.0,-48.0,-93.0,18.0,18.0,-49.0,-90.0,-71.0,19.0,-48,-84,0.0
287,2018-10-29 15:45:00,2018-10-29 16:00:00,2018-10-29 16:15:00,19,2,18,28,1,0.0,0.0,18.0,18.0,-49.0,-53.0,18.0,18.0,-50.0,-53.0,19.0,0.0,22.0,18.0,-52.0,-97.0,22.0,18.0,-52.0,-96.0,16.0,0.0,22.0,18.0,-50.0,-96.0,22.0,18.0,-52.0,-93.0,-85.0,23.0,-44,-86,0.0
5182,2019-06-06 17:30:00,2019-06-06 17:45:00,2019-06-06 18:00:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-46.0,18.0,18.0,-34.0,-36.0,0.0,0.0,18.0,18.0,-46.0,-54.0,18.0,18.0,-36.0,-43.0,15.0,4.0,18.0,18.0,-52.0,-94.0,18.0,18.0,-41.0,-79.0,-64.5,18.0,-33,-84,0.0
548735,2019-06-05 17:15:00,2019-06-05 17:30:00,2019-06-05 17:45:00,19,2,18,28,1,0.0,0.0,19.0,19.0,-55.0,-57.0,19.0,19.0,-56.0,-58.0,0.0,0.0,19.0,19.0,-55.0,-59.0,19.0,19.0,-56.0,-59.0,46.0,18.0,23.0,19.0,-57.0,-96.0,23.0,19.0,-57.0,-96.0,-85.0,23.0,-45,-86,1.0
78101,2018-04-11 07:45:00,2018-04-11 08:00:00,2018-04-11 08:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
78101,2018-04-08 22:00:00,2018-04-08 22:15:00,2018-04-08 22:30:00,19,7,18,56,0,289.0,0.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-85.0,-85.0,309.0,0.0,17.0,17.0,-84.0,-84.0,17.0,17.0,-85.0,-85.0,831.0,51.0,17.0,17.0,-84.0,-85.0,17.0,17.0,-84.0,-85.0,-71.0,19.0,-43,-84,1.0
23633,2018-05-05 20:45:00,2018-05-05 21:00:00,2018-05-05 21:15:00,19,2,38,28,1,302.0,100.0,17.0,16.0,-81.0,-96.0,17.0,17.0,-60.0,-63.0,20.0,1.0,17.0,16.0,-81.0,-96.0,17.0,17.0,-60.0,-63.0,71.0,25.0,17.0,16.0,-67.0,-95.0,17.0,17.0,-59.0,-67.0,-83.0,19.0,-54,-84,1.0
23633,2018-05-05 21:45:00,2018-05-05 22:00:00,2018-05-05 22:15:00,19,2,38,28,1,35.0,9.0,17.0,16.0,-64.0,-91.0,17.0,16.0,-60.0,-80.0,147.0,35.0,17.0,16.0,-77.0,-95.0,17.0,17.0,-60.0,-63.0,135.0,48.0,17.0,16.0,-65.0,-96.0,17.0,16.0,-60.0,-88.0,-83.0,19.0,-54,-84,1.0
78101,2018-04-11 07:30:00,2018-04-11 07:45:00,2018-04-11 08:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-79.0,-71.0,19.0,-43,-84,1.0
23633,2018-05-16 00:30:00,2018-05-16 00:45:00,2018-05-16 01:00:00,19,2,38,28,1,8.0,0.0,17.0,16.0,-70.0,-88.0,17.0,17.0,-61.0,-71.0,192.0,87.0,17.0,16.0,-67.0,-96.0,17.0,16.0,-61.0,-87.0,133.0,51.0,17.0,16.0,-70.0,-96.0,17.0,17.0,-60.0,-73.0,-83.0,19.0,-54,-84,1.0
23633,2018-05-05 21:00:00,2018-05-05 21:15:00,2018-05-05 21:30:00,19,2,38,28,1,20.0,1.0,17.0,16.0,-81.0,-96.0,17.0,17.0,-60.0,-63.0,71.0,25.0,17.0,16.0,-67.0,-95.0,17.0,17.0,-59.0,-67.0,127.0,29.0,17.0,16.0,-68.0,-95.0,17.0,17.0,-60.0,-68.0,-83.0,19.0,-54,-84,1.0
23633,2018-05-16 03:45:00,2018-05-16 04:00:00,2018-05-16 04:15:00,19,2,38,28,1,159.0,64.0,17.0,16.0,-68.0,-94.0,17.0,17.0,-62.0,-80.0,119.0,38.0,17.0,16.0,-68.0,-96.0,17.0,17.0,-61.0,-70.0,64.0,5.0,17.0,17.0,-76.0,-97.0,17.0,17.0,-61.0,-68.0,-83.0,19.0,-54,-84,1.0
78101,2018-04-11 05:00:00,2018-04-11 05:15:00,2018-04-11 05:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-73.0,-75.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,0.0,0.0,17.0,17.0,-73.0,-74.0,17.0,17.0,-77.0,-78.0,-71.0,19.0,-43,-84,1.0
23633,2018-05-05 22:00:00,2018-05-05 22:15:00,2018-05-05 22:30:00,19,2,38,28,1,147.0,35.0,17.0,16.0,-77.0,-95.0,17.0,17.0,-60.0,-63.0,135.0,48.0,17.0,16.0,-65.0,-96.0,17.0,16.0,-60.0,-88.0,114.0,45.0,17.0,16.0,-66.0,-97.0,17.0,16.0,-60.0,-71.0,-83.0,19.0,-54,-84,1.0
730063,2019-05-25 22:00:00,2019-05-25 22:15:00,2019-05-25 22:30:00,29,5,13,28,1,6.0,3.0,24.0,23.0,-44.0,-62.0,24.0,23.0,-43.0,-70.0,0.0,0.0,24.0,23.0,-48.0,-61.0,23.0,23.0,-44.0,-63.0,51.0,21.0,24.0,23.0,-43.0,-51.0,24.0,23.0,-41.0,-77.0,-79.0,25.0,-48,-86,2.0
13016,2019-06-07 22:15:00,2019-06-07 22:30:00,2019-06-07 22:45:00,19,9,11,40,0,16.0,14.0,22.0,22.0,-36.0,-66.0,22.0,22.0,-36.0,-75.0,5.0,4.0,22.0,22.0,-32.0,-68.0,22.0,22.0,-33.0,-66.0,19.0,18.0,22.0,22.0,-36.0,-80.0,22.0,22.0,-35.0,-74.0,-66.5,23.0,-37,-85,3.0
13016,2019-06-07 20:00:00,2019-06-07 20:15:00,2019-06-07 20:30:00,19,9,11,40,0,2.0,2.0,22.0,22.0,-36.0,-64.0,22.0,22.0,-36.0,-66.0,34.0,27.0,22.0,22.0,-40.0,-77.0,22.0,22.0,-39.0,-77.0,10.0,6.0,22.0,22.0,-29.0,-71.0,22.0,22.0,-29.0,-80.0,-66.5,23.0,-37,-85,3.0
1423,2019-06-05 01:45:00,2019-06-05 02:00:00,2019-06-05 02:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1065615,2019-05-30 20:45:00,2019-05-30 21:00:00,2019-05-30 21:15:00,29,5,13,28,1,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,0.0,0.0,25.0,25.0,-97.0,-97.0,22.0,22.0,-47.0,-47.0,-79.0,25.0,-46,-86,5.0
1423,2019-06-05 06:45:00,2019-06-05 07:00:00,2019-06-05 07:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
