idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
239324,2019-06-05 06:00:00,2019-06-05 06:15:00,2019-06-05 06:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-94.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-97.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 06:30:00,2019-06-05 06:45:00,2019-06-05 07:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,-77.5,19.0,-41,-84,1.0
14797,2019-02-02 20:15:00,2019-02-02 20:30:00,2019-02-02 20:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-60.0,-62.0,17.0,17.0,-55.0,-56.0,31.0,0.0,17.0,17.0,-61.0,-71.0,17.0,17.0,-56.0,-65.0,116.0,0.0,17.0,17.0,-63.0,-70.0,17.0,17.0,-57.0,-63.0,-64.5,18.0,-47,-84,1.0
239324,2019-06-05 12:30:00,2019-06-05 12:45:00,2019-06-05 13:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-95.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-90.0,-97.0,13.0,13.0,-93.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 22:30:00,2019-06-05 22:45:00,2019-06-05 23:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-86.0,-87.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-87.0,-87.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
14797,2018-11-01 15:45:00,2018-11-01 16:00:00,2018-11-01 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-62.0,-66.0,17.0,17.0,-56.0,-59.0,23.0,0.0,17.0,17.0,-61.0,-72.0,17.0,17.0,-56.0,-67.0,77.0,0.0,17.0,17.0,-61.0,-68.0,17.0,17.0,-55.0,-62.0,-64.5,18.0,-47,-84,1.0
239324,2019-06-05 07:30:00,2019-06-05 07:45:00,2019-06-05 08:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-96.0,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 01:00:00,2019-06-05 01:15:00,2019-06-05 01:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-87.0,-89.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-87.0,-90.0,13.0,13.0,-93.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-04 23:45:00,2019-06-05 00:00:00,2019-06-05 00:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-93.0,0.0,0.0,9.0,9.0,-86.0,-89.0,13.0,13.0,-92.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 20:00:00,2019-06-05 20:15:00,2019-06-05 20:30:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-85.0,-87.0,13.0,13.0,-91.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-87.0,13.0,13.0,-91.0,-93.0,0.0,0.0,9.0,9.0,-85.0,-86.0,13.0,13.0,-92.0,-94.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 14:15:00,2019-06-05 14:30:00,2019-06-05 14:45:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-89.0,-96.0,13.0,13.0,-94.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-96.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-89.0,-96.0,13.0,13.0,-93.0,-96.0,-77.5,19.0,-41,-84,1.0
14797,2018-11-02 02:15:00,2018-11-02 02:30:00,2018-11-02 02:45:00,19,9,18,56,0,49.0,0.0,17.0,17.0,-65.0,-67.0,17.0,17.0,-60.0,-61.0,25.0,0.0,17.0,17.0,-66.0,-71.0,17.0,17.0,-61.0,-66.0,103.0,0.0,17.0,17.0,-66.0,-69.0,17.0,17.0,-60.0,-63.0,-64.5,18.0,-47,-84,1.0
239324,2019-06-05 02:45:00,2019-06-05 03:00:00,2019-06-05 03:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-91.0,-93.0,13.0,13.0,-95.0,-95.0,0.0,0.0,9.0,9.0,-90.0,-92.0,13.0,13.0,-95.0,-95.0,-77.5,19.0,-41,-84,1.0
14797,2019-02-02 10:30:00,2019-02-02 10:45:00,2019-02-02 11:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-62.0,17.0,17.0,-55.0,-56.0,100.0,1.0,17.0,17.0,-61.0,-73.0,17.0,17.0,-56.0,-68.0,21.0,0.0,17.0,17.0,-62.0,-70.0,17.0,17.0,-56.0,-65.0,-64.5,18.0,-47,-84,1.0
239324,2019-06-05 04:30:00,2019-06-05 04:45:00,2019-06-05 05:00:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-93.0,-95.0,13.0,13.0,-95.0,-96.0,0.0,0.0,9.0,9.0,-92.0,-94.0,13.0,13.0,-95.0,-96.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 06:45:00,2019-06-05 07:00:00,2019-06-05 07:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-96.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-96.0,-97.0,0.0,0.0,9.0,9.0,-97.0,-97.0,13.0,13.0,-97.0,-97.0,-77.5,19.0,-41,-84,1.0
239324,2019-06-05 01:45:00,2019-06-05 02:00:00,2019-06-05 02:15:00,19,3,38,28,1,0.0,0.0,9.0,9.0,-89.0,-91.0,13.0,13.0,-93.0,-94.0,0.0,0.0,9.0,9.0,-90.0,-92.0,13.0,13.0,-94.0,-95.0,0.0,0.0,9.0,9.0,-91.0,-93.0,13.0,13.0,-94.0,-95.0,-77.5,19.0,-41,-84,1.0
171933,2019-06-20 02:30:00,2019-06-20 02:45:00,2019-06-20 03:00:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-51.0,-54.0,19.0,19.0,-53.0,-56.0,0.0,0.0,19.0,19.0,-50.0,-53.0,19.0,19.0,-52.0,-55.0,15.0,9.0,19.0,19.0,-50.0,-73.0,19.0,19.0,-52.0,-65.0,-71.0,19.0,-55,-84,3.0
171933,2019-06-20 02:30:00,2019-06-20 02:45:00,2019-06-20 03:00:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-52.0,-55.0,19.0,19.0,-54.0,-57.0,0.0,0.0,19.0,19.0,-51.0,-54.0,19.0,19.0,-53.0,-56.0,3.0,0.0,19.0,19.0,-51.0,-77.0,19.0,19.0,-54.0,-67.0,-71.0,19.0,-55,-84,3.0
91424,2019-05-27 17:45:00,2019-05-27 18:00:00,2019-05-27 18:15:00,19,9,7,28,0,0.0,0.0,25.0,25.0,-53.0,-60.0,25.0,25.0,-56.0,-63.0,12.0,1.0,25.0,25.0,-53.0,-66.0,25.0,25.0,-56.0,-69.0,61.0,17.0,25.0,25.0,-51.0,-67.0,25.0,25.0,-53.0,-71.0,-68.5,24.0,-55,-87,3.0
23965,2019-05-27 15:00:00,2019-05-27 15:15:00,2019-05-27 15:30:00,19,7,18,56,0,0.0,0.0,19.0,19.0,-45.0,-49.0,19.0,19.0,-46.0,-51.0,59.0,6.0,19.0,19.0,-49.0,-78.0,19.0,19.0,-51.0,-82.0,59.0,9.0,19.0,19.0,-63.0,-80.0,19.0,19.0,-66.0,-85.0,-71.0,19.0,-48,-84,3.0
4065,2019-06-05 02:30:00,2019-06-05 02:45:00,2019-06-05 03:00:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,-83.0,19.0,-38,-84,5.0
4065,2019-06-05 02:00:00,2019-06-05 02:15:00,2019-06-05 02:30:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,-83.0,19.0,-38,-84,5.0
155443,2019-06-05 08:15:00,2019-06-05 08:30:00,2019-06-05 08:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 16:30:00,2019-06-05 16:45:00,2019-06-05 17:00:00,19,2,23,28,1,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,-85.0,23.0,-42,-86,5.0
4065,2019-06-05 02:15:00,2019-06-05 02:30:00,2019-06-05 02:45:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,-83.0,19.0,-38,-84,5.0
155443,2019-06-05 16:45:00,2019-06-05 17:00:00,2019-06-05 17:15:00,19,2,23,28,1,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,0.0,0.0,,,,,21.0,21.0,-54.0,-55.0,-85.0,23.0,-42,-86,5.0
4065,2019-06-05 01:15:00,2019-06-05 01:30:00,2019-06-05 01:45:00,19,2,38,28,1,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,0.0,0.0,19.0,19.0,-30.0,-30.0,19.0,19.0,-28.0,-29.0,-83.0,19.0,-38,-84,5.0
155443,2019-06-05 13:00:00,2019-06-05 13:15:00,2019-06-05 13:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 01:45:00,2019-06-05 02:00:00,2019-06-05 02:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-28.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 01:00:00,2019-06-05 01:15:00,2019-06-05 01:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 11:15:00,2019-06-05 11:30:00,2019-06-05 11:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 06:15:00,2019-06-05 06:30:00,2019-06-05 06:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
