idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
1963,2018-10-29 16:00:00,2018-10-29 16:15:00,2018-10-29 16:30:00,19,2,38,56,1,0.0,0.0,15.0,15.0,-41.0,-42.0,15.0,15.0,-39.0,-40.0,0.0,0.0,15.0,15.0,-41.0,-45.0,15.0,15.0,-39.0,-43.0,5.0,0.0,19.0,15.0,-43.0,-95.0,19.0,15.0,-42.0,-95.0,-80.5,19.0,-36,-82,0.0
3101,2018-08-07 21:30:00,2018-08-07 21:45:00,2018-08-07 22:00:00,19,2,18,28,1,0.0,0.0,18.0,17.0,-46.0,-68.0,19.0,18.0,-48.0,-69.0,6.0,0.0,21.0,17.0,-58.0,-97.0,22.0,18.0,-59.0,-94.0,51.0,10.0,21.0,17.0,-60.0,-97.0,22.0,18.0,-61.0,-94.0,-85.0,23.0,-37,-86,0.0
4201,2019-06-05 18:30:00,2019-06-05 18:45:00,2019-06-05 19:00:00,19,2,18,28,1,0.0,0.0,19.0,19.0,-42.0,-42.0,19.0,19.0,-41.0,-41.0,0.0,0.0,19.0,19.0,-41.0,-43.0,19.0,19.0,-41.0,-42.0,18.0,3.0,23.0,19.0,-42.0,-82.0,23.0,19.0,-42.0,-94.0,-85.0,23.0,-42,-86,0.0
4780,2018-11-30 10:45:00,2018-11-30 11:00:00,2018-11-30 11:15:00,19,3,23,14,1,0.0,0.0,18.0,18.0,-48.0,-49.0,15.0,15.0,-46.0,-46.0,0.0,0.0,18.0,18.0,-49.0,-49.0,15.0,15.0,-46.0,-46.0,1.0,0.0,,,,-1.0,19.0,15.0,-46.0,,-83.5,23.0,-45,-89,5.0
4780,2018-11-30 11:00:00,2018-11-30 11:15:00,2018-11-30 11:30:00,19,3,23,14,1,0.0,0.0,18.0,18.0,-49.0,-49.0,15.0,15.0,-46.0,-46.0,1.0,0.0,,,,-1.0,19.0,15.0,-46.0,,0.0,0.0,22.0,18.0,-43.0,-49.0,19.0,15.0,-40.0,,-83.5,23.0,-45,-89,5.0
5544,2019-05-27 03:30:00,2019-05-27 03:45:00,2019-05-27 04:00:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,5.0
5544,2019-05-27 03:15:00,2019-05-27 03:30:00,2019-05-27 03:45:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,5.0
5544,2019-05-27 00:00:00,2019-05-27 00:15:00,2019-05-27 00:30:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,5.0
5544,2019-05-26 23:30:00,2019-05-26 23:45:00,2019-05-27 00:00:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,5.0
5544,2019-05-27 04:15:00,2019-05-27 04:30:00,2019-05-27 04:45:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,5.0
5544,2019-05-27 04:30:00,2019-05-27 04:45:00,2019-05-27 05:00:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,5.0
5544,2019-05-27 02:45:00,2019-05-27 03:00:00,2019-05-27 03:15:00,29,2,38,56,1,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,0.0,0.0,14.0,14.0,-44.0,-44.0,14.0,14.0,-42.0,-42.0,-79.5,19.0,-40,-81,5.0
