idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
4672,2018-05-29 05:30:00,2018-05-29 05:45:00,2018-05-29 06:00:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-94.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-93.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-94.0,-97.0,22.0,22.0,-96.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-07 14:45:00,2018-06-07 15:00:00,2018-06-07 15:15:00,19,3,23,28,1,535.0,5.0,22.0,22.0,-82.0,-86.0,22.0,22.0,-83.0,-87.0,0.0,0.0,22.0,22.0,-85.0,-87.0,22.0,22.0,-85.0,-88.0,275.0,36.0,22.0,22.0,-80.0,-90.0,22.0,22.0,-81.0,-93.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-29 06:30:00,2018-05-29 06:45:00,2018-05-29 07:00:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-95.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-91.0,-97.0,22.0,22.0,-94.0,-96.0,0.0,0.0,22.0,22.0,-90.0,-95.0,22.0,22.0,-92.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-29 07:00:00,2018-05-29 07:15:00,2018-05-29 07:30:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-90.0,-95.0,22.0,22.0,-92.0,-96.0,0.0,0.0,22.0,22.0,-91.0,-96.0,22.0,22.0,-92.0,-96.0,0.0,0.0,22.0,22.0,-90.0,-95.0,22.0,22.0,-91.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-04 14:45:00,2018-06-04 15:00:00,2018-06-04 15:15:00,19,3,23,28,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,-72.0,-81.0,293.0,123.0,0.0,0.0,0.0,0.0,22.0,19.0,-71.0,-96.0,140.0,50.0,0.0,0.0,0.0,0.0,22.0,22.0,-75.0,-95.0,-79.5,23.0,-44,-86,5.0
4672,2018-05-27 19:30:00,2018-05-27 19:45:00,2018-05-27 20:00:00,19,3,23,28,1,338.0,0.0,22.0,22.0,-82.0,-84.0,22.0,22.0,-82.0,-85.0,18.0,0.0,22.0,22.0,-81.0,-83.0,22.0,22.0,-82.0,-84.0,300.0,0.0,22.0,22.0,-82.0,-88.0,22.0,22.0,-82.0,-88.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-27 21:00:00,2018-05-27 21:15:00,2018-05-27 21:30:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-86.0,-92.0,22.0,22.0,-88.0,-92.0,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-88.0,-92.0,0.0,0.0,22.0,22.0,-87.0,-92.0,22.0,22.0,-89.0,-94.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-04 16:45:00,2018-06-04 17:00:00,2018-06-04 17:15:00,19,3,23,28,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,-86.0,-93.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,-84.0,-96.0,473.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,-82.0,-86.0,-79.5,23.0,-44,-86,5.0
4672,2018-06-04 14:30:00,2018-06-04 14:45:00,2018-06-04 15:00:00,19,3,23,28,1,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,-72.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,19.0,-72.0,-81.0,293.0,123.0,0.0,0.0,0.0,0.0,22.0,19.0,-71.0,-96.0,-79.5,23.0,-44,-86,5.0
4672,2018-05-27 20:00:00,2018-05-27 20:15:00,2018-05-27 20:30:00,19,3,23,28,1,300.0,0.0,22.0,22.0,-82.0,-88.0,22.0,22.0,-82.0,-88.0,0.0,0.0,22.0,22.0,-85.0,-92.0,22.0,22.0,-86.0,-92.0,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-87.0,-91.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-07 16:15:00,2018-06-07 16:30:00,2018-06-07 16:45:00,19,3,23,28,1,26.0,3.0,22.0,22.0,-76.0,-85.0,22.0,22.0,-78.0,-85.0,64.0,17.0,22.0,22.0,-75.0,-86.0,22.0,22.0,-76.0,-86.0,156.0,73.0,22.0,22.0,-73.0,-95.0,22.0,22.0,-75.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-27 17:45:00,2018-05-27 18:00:00,2018-05-27 18:15:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-97.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-94.0,-97.0,22.0,22.0,-96.0,-96.0,0.0,0.0,22.0,22.0,-90.0,-95.0,22.0,22.0,-93.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-27 21:15:00,2018-05-27 21:30:00,2018-05-27 21:45:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-88.0,-92.0,0.0,0.0,22.0,22.0,-87.0,-92.0,22.0,22.0,-89.0,-94.0,46.0,0.0,22.0,22.0,-77.0,-96.0,22.0,22.0,-80.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-27 21:45:00,2018-05-27 22:00:00,2018-05-27 22:15:00,19,3,23,28,1,46.0,0.0,22.0,22.0,-77.0,-96.0,22.0,22.0,-80.0,-96.0,213.0,42.0,22.0,22.0,-78.0,-95.0,22.0,22.0,-81.0,-96.0,126.0,57.0,22.0,19.0,-73.0,-94.0,22.0,19.0,-74.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-07 13:15:00,2018-06-07 13:30:00,2018-06-07 13:45:00,19,3,23,28,1,229.0,8.0,22.0,22.0,-83.0,-88.0,22.0,22.0,-84.0,-87.0,516.0,28.0,22.0,22.0,-83.0,-86.0,22.0,22.0,-84.0,-87.0,26.0,0.0,22.0,22.0,-84.0,-93.0,22.0,22.0,-85.0,-95.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-07 17:00:00,2018-06-07 17:15:00,2018-06-07 17:30:00,19,3,23,28,1,159.0,67.0,22.0,22.0,-72.0,-96.0,22.0,22.0,-74.0,-96.0,166.0,83.0,22.0,22.0,-72.0,-95.0,22.0,19.0,-73.0,-96.0,211.0,85.0,22.0,22.0,-73.0,-96.0,22.0,22.0,-74.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-07 18:45:00,2018-06-07 19:00:00,2018-06-07 19:15:00,19,3,23,28,1,109.0,25.0,22.0,22.0,-75.0,-88.0,22.0,22.0,-76.0,-89.0,85.0,13.0,22.0,22.0,-76.0,-86.0,22.0,22.0,-77.0,-89.0,304.0,1.0,22.0,22.0,-78.0,-84.0,22.0,22.0,-80.0,-87.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-07 17:45:00,2018-06-07 18:00:00,2018-06-07 18:15:00,19,3,23,28,1,137.0,45.0,22.0,22.0,-72.0,-96.0,22.0,19.0,-72.0,-96.0,141.0,36.0,22.0,22.0,-72.0,-96.0,22.0,22.0,-73.0,-96.0,173.0,84.0,22.0,22.0,-73.0,-90.0,22.0,22.0,-75.0,-92.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-29 07:30:00,2018-05-29 07:45:00,2018-05-29 08:00:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-90.0,-95.0,22.0,22.0,-91.0,-96.0,0.0,0.0,22.0,22.0,-90.0,-94.0,22.0,22.0,-91.0,-95.0,0.0,0.0,22.0,22.0,-91.0,-94.0,22.0,22.0,-92.0,-96.0,-79.5,23.0,-44,-86,1.0
4672,2018-06-07 20:00:00,2018-06-07 20:15:00,2018-06-07 20:30:00,19,3,23,28,1,755.0,0.0,22.0,22.0,-85.0,-89.0,22.0,22.0,-83.0,-85.0,698.0,15.0,22.0,22.0,-83.0,-87.0,22.0,22.0,-82.0,-86.0,350.0,9.0,22.0,22.0,-82.0,-86.0,22.0,22.0,-82.0,-86.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-27 20:15:00,2018-05-27 20:30:00,2018-05-27 20:45:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-85.0,-92.0,22.0,22.0,-86.0,-92.0,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-87.0,-91.0,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-89.0,-92.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-27 20:30:00,2018-05-27 20:45:00,2018-05-27 21:00:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-87.0,-91.0,0.0,0.0,22.0,22.0,-86.0,-90.0,22.0,22.0,-89.0,-92.0,0.0,0.0,22.0,22.0,-86.0,-92.0,22.0,22.0,-88.0,-92.0,-79.5,23.0,-44,-86,1.0
4672,2018-05-29 08:00:00,2018-05-29 08:15:00,2018-05-29 08:30:00,19,3,23,28,1,0.0,0.0,22.0,22.0,-91.0,-94.0,22.0,22.0,-92.0,-96.0,1.0,0.0,22.0,22.0,-84.0,-92.0,22.0,22.0,-84.0,-92.0,274.0,6.0,22.0,22.0,-81.0,-86.0,22.0,22.0,-82.0,-86.0,-79.5,23.0,-44,-86,1.0
