idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
76076,2018-10-18 19:15:00,2018-10-18 19:30:00,2018-10-18 19:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-63.0,-66.0,17.0,17.0,-63.0,-66.0,0.0,0.0,17.0,17.0,-63.0,-65.0,17.0,17.0,-64.0,-65.0,26.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-64.0,-67.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-18 04:15:00,2018-10-18 04:30:00,2018-10-18 04:45:00,19,9,18,56,0,391.0,6.0,17.0,17.0,-67.0,-70.0,17.0,17.0,-66.0,-70.0,115.0,0.0,17.0,17.0,-62.0,-71.0,17.0,17.0,-62.0,-73.0,288.0,12.0,17.0,17.0,-63.0,-70.0,17.0,17.0,-64.0,-72.0,-64.5,18.0,-41,-84,1.0
76076,2018-11-19 19:00:00,2018-11-19 19:15:00,2018-11-19 19:30:00,19,9,18,56,0,12.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-60.0,-63.0,222.0,7.0,17.0,17.0,-66.0,-68.0,17.0,17.0,-63.0,-65.0,227.0,6.0,17.0,17.0,-64.0,-68.0,17.0,17.0,-62.0,-66.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 15:00:00,2018-10-05 15:15:00,2018-10-05 15:30:00,19,9,18,56,0,297.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-64.0,-68.0,109.0,3.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-65.0,-67.0,307.0,40.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-64.0,-71.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-02 15:30:00,2018-10-02 15:45:00,2018-10-02 16:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-62.0,-64.0,17.0,17.0,-60.0,-66.0,148.0,6.0,17.0,17.0,-63.0,-68.0,17.0,17.0,-63.0,-68.0,99.0,0.0,17.0,17.0,-65.0,-76.0,17.0,17.0,-64.0,-75.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 21:15:00,2018-10-05 21:30:00,2018-10-05 21:45:00,19,9,18,56,0,460.0,3.0,17.0,17.0,-65.0,-69.0,17.0,17.0,-63.0,-68.0,113.0,2.0,17.0,17.0,-66.0,-69.0,17.0,17.0,-64.0,-66.0,339.0,0.0,17.0,17.0,-66.0,-68.0,17.0,17.0,-64.0,-66.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-16 04:30:00,2018-10-16 04:45:00,2018-10-16 05:00:00,19,9,18,56,0,351.0,1.0,17.0,17.0,-64.0,-69.0,17.0,17.0,-65.0,-69.0,286.0,8.0,17.0,17.0,-62.0,-68.0,17.0,17.0,-64.0,-71.0,290.0,4.0,17.0,17.0,-64.0,-68.0,17.0,17.0,-66.0,-70.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-18 05:00:00,2018-10-18 05:15:00,2018-10-18 05:30:00,19,9,18,56,0,17.0,0.0,17.0,17.0,-62.0,-67.0,17.0,17.0,-64.0,-69.0,34.0,0.0,17.0,17.0,-66.0,-94.0,17.0,17.0,-66.0,-94.0,72.0,7.0,17.0,17.0,-62.0,-69.0,17.0,17.0,-63.0,-72.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-18 10:45:00,2018-10-18 11:00:00,2018-10-18 11:15:00,19,9,18,56,0,487.0,17.0,17.0,17.0,-62.0,-66.0,17.0,17.0,-64.0,-68.0,96.0,9.0,17.0,17.0,-62.0,-72.0,17.0,17.0,-63.0,-75.0,162.0,13.0,17.0,17.0,-64.0,-76.0,17.0,17.0,-63.0,-76.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 12:30:00,2018-10-05 12:45:00,2018-10-05 13:00:00,19,9,18,56,0,162.0,0.0,17.0,17.0,-63.0,-71.0,17.0,17.0,-63.0,-72.0,0.0,0.0,17.0,17.0,-64.0,-65.0,17.0,17.0,-64.0,-65.0,25.0,0.0,17.0,17.0,-64.0,-74.0,17.0,17.0,-64.0,-76.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 10:45:00,2018-10-05 11:00:00,2018-10-05 11:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-71.0,-88.0,17.0,17.0,-70.0,-91.0,0.0,0.0,17.0,17.0,-71.0,-87.0,17.0,17.0,-71.0,-89.0,32.0,0.0,17.0,17.0,-65.0,-71.0,17.0,17.0,-64.0,-71.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 11:30:00,2018-10-05 11:45:00,2018-10-05 12:00:00,19,9,18,56,0,191.0,22.0,17.0,17.0,-65.0,-68.0,17.0,17.0,-64.0,-69.0,0.0,0.0,17.0,17.0,-67.0,-70.0,17.0,17.0,-68.0,-70.0,0.0,0.0,17.0,17.0,-68.0,-79.0,17.0,17.0,-68.0,-80.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 15:00:00,2018-10-05 15:15:00,2018-10-05 15:30:00,19,9,18,56,0,297.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-64.0,-68.0,109.0,3.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-65.0,-67.0,307.0,40.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-64.0,-71.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 10:15:00,2018-10-05 10:30:00,2018-10-05 10:45:00,19,9,18,56,0,217.0,1.0,17.0,17.0,-64.0,-67.0,17.0,17.0,-64.0,-67.0,107.0,2.0,17.0,17.0,-65.0,-71.0,17.0,17.0,-64.0,-70.0,0.0,0.0,17.0,17.0,-71.0,-88.0,17.0,17.0,-70.0,-91.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-14 16:30:00,2018-10-14 16:45:00,2018-10-14 17:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-60.0,-61.0,17.0,17.0,-60.0,-61.0,0.0,0.0,17.0,17.0,-59.0,-62.0,17.0,17.0,-59.0,-63.0,1.0,0.0,17.0,17.0,-60.0,-80.0,17.0,17.0,-59.0,-82.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 11:45:00,2018-10-05 12:00:00,2018-10-05 12:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-67.0,-70.0,17.0,17.0,-68.0,-70.0,0.0,0.0,17.0,17.0,-68.0,-79.0,17.0,17.0,-68.0,-80.0,19.0,0.0,17.0,17.0,-66.0,-94.0,17.0,17.0,-67.0,-94.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-14 17:15:00,2018-10-14 17:30:00,2018-10-14 17:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-69.0,-87.0,17.0,17.0,-71.0,-88.0,0.0,0.0,17.0,17.0,-69.0,-86.0,17.0,17.0,-71.0,-90.0,0.0,0.0,17.0,17.0,-68.0,-82.0,17.0,17.0,-69.0,-85.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-18 04:30:00,2018-10-18 04:45:00,2018-10-18 05:00:00,19,9,18,56,0,115.0,0.0,17.0,17.0,-62.0,-71.0,17.0,17.0,-62.0,-73.0,288.0,12.0,17.0,17.0,-63.0,-70.0,17.0,17.0,-64.0,-72.0,17.0,0.0,17.0,17.0,-62.0,-67.0,17.0,17.0,-64.0,-69.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 20:30:00,2018-10-05 20:45:00,2018-10-05 21:00:00,19,9,18,56,0,623.0,0.0,17.0,17.0,-66.0,-68.0,17.0,17.0,-65.0,-66.0,169.0,16.0,17.0,17.0,-67.0,-71.0,17.0,17.0,-66.0,-71.0,0.0,0.0,17.0,17.0,-68.0,-72.0,17.0,17.0,-68.0,-71.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 09:00:00,2018-10-05 09:15:00,2018-10-05 09:30:00,19,9,18,56,0,79.0,0.0,17.0,17.0,-65.0,-74.0,17.0,17.0,-62.0,-72.0,146.0,14.0,17.0,17.0,-65.0,-72.0,17.0,17.0,-62.0,-69.0,351.0,25.0,17.0,17.0,-66.0,-70.0,17.0,17.0,-66.0,-71.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 14:30:00,2018-10-05 14:45:00,2018-10-05 15:00:00,19,9,18,56,0,2.0,0.0,17.0,17.0,-62.0,-66.0,17.0,17.0,-64.0,-66.0,0.0,0.0,17.0,17.0,-62.0,-64.0,17.0,17.0,-64.0,-66.0,297.0,0.0,17.0,17.0,-63.0,-67.0,17.0,17.0,-64.0,-68.0,-64.5,18.0,-41,-84,1.0
76076,2018-10-05 21:00:00,2018-10-05 21:15:00,2018-10-05 21:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-68.0,-72.0,17.0,17.0,-68.0,-71.0,460.0,3.0,17.0,17.0,-65.0,-69.0,17.0,17.0,-63.0,-68.0,113.0,2.0,17.0,17.0,-66.0,-69.0,17.0,17.0,-64.0,-66.0,-64.5,18.0,-41,-84,1.0
8325,2019-04-04 16:00:00,2019-04-04 16:15:00,2019-04-04 16:30:00,19,2,38,56,1,0.0,0.0,13.0,13.0,-70.0,-74.0,13.0,13.0,-68.0,-72.0,1.0,0.0,13.0,13.0,-72.0,-84.0,13.0,13.0,-70.0,-81.0,202.0,7.0,13.0,13.0,-81.0,-93.0,13.0,13.0,-78.0,-89.0,-80.5,19.0,-42,-82,1.0
76076,2018-10-05 10:30:00,2018-10-05 10:45:00,2018-10-05 11:00:00,19,9,18,56,0,107.0,2.0,17.0,17.0,-65.0,-71.0,17.0,17.0,-64.0,-70.0,0.0,0.0,17.0,17.0,-71.0,-88.0,17.0,17.0,-70.0,-91.0,0.0,0.0,17.0,17.0,-71.0,-87.0,17.0,17.0,-71.0,-89.0,-64.5,18.0,-41,-84,1.0
95540,2019-05-27 15:45:00,2019-05-27 16:00:00,2019-05-27 16:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-53.0,-60.0,17.0,17.0,-55.0,-64.0,3.0,0.0,17.0,17.0,-54.0,-62.0,17.0,17.0,-57.0,-65.0,26.0,10.0,17.0,17.0,-54.0,-67.0,17.0,17.0,-57.0,-71.0,-64.5,18.0,-42,-84,1.0
