idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
34737,2019-01-10 12:00:00,2019-01-10 12:15:00,2019-01-10 12:30:00,19,8,11,40,0,0.0,0.0,24.0,24.0,-44.0,-57.0,23.0,23.0,-45.0,-59.0,3.0,0.0,24.0,24.0,-43.0,-83.0,23.0,23.0,-42.0,-62.0,7.0,5.0,24.0,24.0,-35.0,-52.0,23.0,23.0,-37.0,-85.0,-69.5,24.0,-42,-85,3.0
76076,2018-09-13 14:15:00,2018-09-13 14:30:00,2018-09-13 14:45:00,19,9,18,56,0,52.0,1.0,17.0,17.0,-57.0,-67.0,17.0,17.0,-57.0,-68.0,74.0,0.0,17.0,17.0,-63.0,-71.0,17.0,17.0,-64.0,-73.0,50.0,0.0,17.0,17.0,-56.0,-67.0,17.0,17.0,-55.0,-68.0,-64.5,18.0,-41,-84,3.0
76076,2019-01-24 09:45:00,2019-01-24 10:00:00,2019-01-24 10:15:00,19,9,18,56,0,176.0,5.0,17.0,17.0,-62.0,-67.0,17.0,17.0,-59.0,-64.0,0.0,0.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-59.0,-62.0,54.0,6.0,17.0,17.0,-62.0,-71.0,17.0,17.0,-58.0,-68.0,-64.5,18.0,-41,-84,3.0
76076,2018-09-20 09:00:00,2018-09-20 09:15:00,2018-09-20 09:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-50.0,-53.0,17.0,17.0,-50.0,-53.0,8.0,0.0,17.0,17.0,-51.0,-66.0,17.0,17.0,-50.0,-66.0,29.0,0.0,17.0,17.0,-52.0,-68.0,17.0,17.0,-51.0,-68.0,-64.5,18.0,-41,-84,3.0
76076,2018-09-20 16:45:00,2018-09-20 17:00:00,2018-09-20 17:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-50.0,-51.0,17.0,17.0,-49.0,-50.0,0.0,0.0,17.0,17.0,-50.0,-65.0,17.0,17.0,-49.0,-64.0,9.0,0.0,17.0,17.0,-51.0,-68.0,17.0,17.0,-50.0,-67.0,-64.5,18.0,-41,-84,3.0
76076,2018-05-05 10:15:00,2018-05-05 10:30:00,2018-05-05 10:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-50.0,-52.0,17.0,17.0,-48.0,-51.0,0.0,0.0,17.0,17.0,-51.0,-52.0,17.0,17.0,-48.0,-50.0,32.0,11.0,17.0,17.0,-51.0,-68.0,17.0,17.0,-50.0,-67.0,-64.5,18.0,-41,-84,3.0
76076,2018-09-20 14:45:00,2018-09-20 15:00:00,2018-09-20 15:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-50.0,17.0,17.0,-48.0,-49.0,8.0,0.0,17.0,17.0,-49.0,-90.0,17.0,17.0,-49.0,-91.0,30.0,1.0,17.0,17.0,-52.0,-74.0,17.0,17.0,-50.0,-74.0,-64.5,18.0,-41,-84,3.0
76076,2018-09-20 14:30:00,2018-09-20 14:45:00,2018-09-20 15:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-51.0,17.0,17.0,-49.0,-50.0,0.0,0.0,17.0,17.0,-49.0,-50.0,17.0,17.0,-48.0,-49.0,8.0,0.0,17.0,17.0,-49.0,-90.0,17.0,17.0,-49.0,-91.0,-64.5,18.0,-41,-84,3.0
76076,2019-01-24 10:30:00,2019-01-24 10:45:00,2019-01-24 11:00:00,19,9,18,56,0,41.0,9.0,17.0,17.0,-64.0,-71.0,17.0,17.0,-60.0,-68.0,98.0,3.0,17.0,17.0,-65.0,-74.0,17.0,17.0,-61.0,-71.0,15.0,0.0,17.0,17.0,-62.0,-69.0,17.0,17.0,-58.0,-65.0,-64.5,18.0,-41,-84,3.0
76076,2019-01-24 09:15:00,2019-01-24 09:30:00,2019-01-24 09:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-60.0,-64.0,17.0,17.0,-57.0,-60.0,0.0,0.0,17.0,17.0,-61.0,-63.0,17.0,17.0,-57.0,-59.0,176.0,5.0,17.0,17.0,-62.0,-67.0,17.0,17.0,-59.0,-64.0,-64.5,18.0,-41,-84,3.0
76076,2018-09-13 13:45:00,2018-09-13 14:00:00,2018-09-13 14:15:00,19,9,18,56,0,38.0,8.0,17.0,17.0,-49.0,-68.0,17.0,17.0,-49.0,-69.0,0.0,0.0,17.0,17.0,-50.0,-64.0,17.0,17.0,-50.0,-65.0,52.0,1.0,17.0,17.0,-57.0,-67.0,17.0,17.0,-57.0,-68.0,-64.5,18.0,-41,-84,3.0
76076,2018-09-13 14:00:00,2018-09-13 14:15:00,2018-09-13 14:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-50.0,-64.0,17.0,17.0,-50.0,-65.0,52.0,1.0,17.0,17.0,-57.0,-67.0,17.0,17.0,-57.0,-68.0,74.0,0.0,17.0,17.0,-63.0,-71.0,17.0,17.0,-64.0,-73.0,-64.5,18.0,-41,-84,3.0
76076,2019-01-24 10:00:00,2019-01-24 10:15:00,2019-01-24 10:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-62.0,-65.0,17.0,17.0,-59.0,-62.0,54.0,6.0,17.0,17.0,-62.0,-71.0,17.0,17.0,-58.0,-68.0,41.0,9.0,17.0,17.0,-64.0,-71.0,17.0,17.0,-60.0,-68.0,-64.5,18.0,-41,-84,3.0
76076,2019-01-24 11:00:00,2019-01-24 11:15:00,2019-01-24 11:30:00,19,9,18,56,0,15.0,0.0,17.0,17.0,-62.0,-69.0,17.0,17.0,-58.0,-65.0,7.0,0.0,,,,,17.0,17.0,-58.0,-68.0,86.0,2.0,17.0,17.0,-62.0,-69.0,17.0,17.0,-58.0,-66.0,-64.5,18.0,-41,-84,3.0
133389,2018-08-24 14:15:00,2018-08-24 14:30:00,2018-08-24 14:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-48.0,17.0,17.0,-46.0,-52.0,0.0,0.0,17.0,17.0,-42.0,-53.0,17.0,17.0,-47.0,-56.0,11.0,0.0,17.0,17.0,-52.0,-85.0,17.0,17.0,-54.0,-85.0,-64.5,18.0,-36,-84,3.0
133389,2018-08-24 18:30:00,2018-08-24 18:45:00,2018-08-24 19:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-37.0,-42.0,17.0,17.0,-42.0,-46.0,0.0,0.0,17.0,17.0,-41.0,-59.0,17.0,17.0,-46.0,-62.0,50.0,0.0,17.0,17.0,-51.0,-66.0,17.0,17.0,-54.0,-69.0,-64.5,18.0,-36,-84,3.0
133389,2018-09-13 17:30:00,2018-09-13 17:45:00,2018-09-13 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-36.0,-39.0,17.0,17.0,-41.0,-44.0,0.0,0.0,17.0,17.0,-37.0,-58.0,17.0,17.0,-42.0,-61.0,38.0,9.0,17.0,17.0,-58.0,-73.0,17.0,17.0,-61.0,-75.0,-64.5,18.0,-36,-84,3.0
133390,2018-11-28 00:15:00,2018-11-28 00:30:00,2018-11-28 00:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-45.0,12.0,12.0,-39.0,-41.0,0.0,0.0,17.0,17.0,-44.0,-47.0,12.0,12.0,-40.0,-43.0,19.0,0.0,17.0,17.0,-45.0,-76.0,12.0,12.0,-41.0,-69.0,-64.5,18.0,-36,-84,3.0
133390,2018-06-15 19:15:00,2018-06-15 19:30:00,2018-06-15 19:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-60.0,12.0,12.0,-38.0,-54.0,0.0,0.0,17.0,17.0,-43.0,-58.0,12.0,12.0,-38.0,-52.0,11.0,0.0,17.0,17.0,-47.0,-94.0,12.0,12.0,-43.0,-91.0,-64.5,18.0,-36,-84,3.0
133390,2018-06-15 17:45:00,2018-06-15 18:00:00,2018-06-15 18:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-53.0,12.0,12.0,-38.0,-48.0,18.0,2.0,17.0,17.0,-43.0,-75.0,12.0,12.0,-39.0,-68.0,57.0,1.0,17.0,17.0,-57.0,-84.0,12.0,12.0,-52.0,-77.0,-64.5,18.0,-36,-84,3.0
133390,2018-08-24 18:30:00,2018-08-24 18:45:00,2018-08-24 19:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-48.0,12.0,12.0,-39.0,-43.0,6.0,0.0,17.0,17.0,-48.0,-67.0,12.0,12.0,-43.0,-61.0,94.0,9.0,17.0,17.0,-57.0,-76.0,12.0,12.0,-51.0,-68.0,-64.5,18.0,-36,-84,3.0
133390,2018-06-15 17:30:00,2018-06-15 17:45:00,2018-06-15 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-53.0,12.0,12.0,-38.0,-49.0,0.0,0.0,17.0,17.0,-42.0,-53.0,12.0,12.0,-38.0,-48.0,18.0,2.0,17.0,17.0,-43.0,-75.0,12.0,12.0,-39.0,-68.0,-64.5,18.0,-36,-84,3.0
133390,2018-06-15 13:45:00,2018-06-15 14:00:00,2018-06-15 14:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-57.0,12.0,12.0,-38.0,-51.0,0.0,0.0,17.0,17.0,-43.0,-59.0,12.0,12.0,-39.0,-53.0,20.0,4.0,17.0,17.0,-49.0,-73.0,12.0,12.0,-44.0,-66.0,-64.5,18.0,-36,-84,3.0
133390,2018-11-28 03:30:00,2018-11-28 03:45:00,2018-11-28 04:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-42.0,-44.0,12.0,12.0,-39.0,-39.0,0.0,0.0,17.0,17.0,-43.0,-56.0,12.0,12.0,-39.0,-52.0,8.0,0.0,17.0,17.0,-43.0,-91.0,12.0,12.0,-39.0,-82.0,-64.5,18.0,-36,-84,3.0
133390,2018-11-28 02:30:00,2018-11-28 02:45:00,2018-11-28 03:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-45.0,12.0,12.0,-39.0,-40.0,6.0,2.0,17.0,17.0,-43.0,-67.0,12.0,12.0,-39.0,-61.0,25.0,7.0,17.0,17.0,-44.0,-82.0,12.0,12.0,-40.0,-76.0,-64.5,18.0,-36,-84,3.0
133390,2018-08-24 15:15:00,2018-08-24 15:30:00,2018-08-24 15:45:00,19,9,18,56,0,21.0,3.0,17.0,17.0,-55.0,-74.0,12.0,12.0,-50.0,-67.0,3.0,0.0,17.0,17.0,-51.0,-66.0,12.0,12.0,-46.0,-60.0,35.0,5.0,17.0,17.0,-49.0,-69.0,12.0,12.0,-44.0,-62.0,-64.5,18.0,-36,-84,3.0
133390,2018-08-24 14:15:00,2018-08-24 14:30:00,2018-08-24 14:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-56.0,12.0,12.0,-43.0,-51.0,0.0,0.0,17.0,17.0,-48.0,-61.0,12.0,12.0,-44.0,-55.0,4.0,0.0,17.0,17.0,-58.0,-94.0,12.0,12.0,-52.0,-91.0,-64.5,18.0,-36,-84,3.0
133390,2018-06-15 14:00:00,2018-06-15 14:15:00,2018-06-15 14:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-59.0,12.0,12.0,-39.0,-53.0,20.0,4.0,17.0,17.0,-49.0,-73.0,12.0,12.0,-44.0,-66.0,17.0,2.0,17.0,17.0,-47.0,-87.0,12.0,12.0,-42.0,-79.0,-64.5,18.0,-36,-84,3.0
133390,2018-06-15 18:00:00,2018-06-15 18:15:00,2018-06-15 18:30:00,19,9,18,56,0,18.0,2.0,17.0,17.0,-43.0,-75.0,12.0,12.0,-39.0,-68.0,57.0,1.0,17.0,17.0,-57.0,-84.0,12.0,12.0,-52.0,-77.0,9.0,0.0,17.0,17.0,-69.0,-94.0,12.0,12.0,-63.0,-91.0,-64.5,18.0,-36,-84,3.0
133390,2018-06-15 19:30:00,2018-06-15 19:45:00,2018-06-15 20:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-58.0,12.0,12.0,-38.0,-52.0,11.0,0.0,17.0,17.0,-47.0,-94.0,12.0,12.0,-43.0,-91.0,19.0,0.0,17.0,17.0,-48.0,-78.0,12.0,12.0,-43.0,-71.0,-64.5,18.0,-36,-84,3.0
133390,2018-11-28 09:30:00,2018-11-28 09:45:00,2018-11-28 10:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-43.0,-48.0,12.0,12.0,-39.0,-44.0,0.0,0.0,17.0,17.0,-43.0,-46.0,12.0,12.0,-39.0,-41.0,14.0,9.0,17.0,17.0,-44.0,-69.0,12.0,12.0,-39.0,-63.0,-64.5,18.0,-36,-84,3.0
133390,2018-06-15 19:45:00,2018-06-15 20:00:00,2018-06-15 20:15:00,19,9,18,56,0,11.0,0.0,17.0,17.0,-47.0,-94.0,12.0,12.0,-43.0,-91.0,19.0,0.0,17.0,17.0,-48.0,-78.0,12.0,12.0,-43.0,-71.0,26.0,4.0,17.0,17.0,-61.0,-94.0,12.0,12.0,-55.0,-94.0,-64.5,18.0,-36,-84,3.0
133390,2018-08-24 14:45:00,2018-08-24 15:00:00,2018-08-24 15:15:00,19,9,18,56,0,4.0,0.0,17.0,17.0,-58.0,-94.0,12.0,12.0,-52.0,-91.0,90.0,19.0,17.0,17.0,-49.0,-77.0,12.0,12.0,-44.0,-69.0,21.0,3.0,17.0,17.0,-55.0,-74.0,12.0,12.0,-50.0,-67.0,-64.5,18.0,-36,-84,3.0
159542,2019-06-12 22:00:00,2019-06-12 22:15:00,2019-06-12 22:30:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-35.0,-43.0,23.0,23.0,-36.0,-44.0,0.0,0.0,23.0,23.0,-35.0,-42.0,23.0,23.0,-36.0,-43.0,1.0,0.0,23.0,23.0,-36.0,-78.0,23.0,23.0,-36.0,-65.0,-68.5,24.0,-38,-87,3.0
159542,2019-06-12 22:00:00,2019-06-12 22:15:00,2019-06-12 22:30:00,19,9,7,28,0,0.0,0.0,23.0,23.0,-34.0,-43.0,23.0,23.0,-34.0,-42.0,0.0,0.0,23.0,23.0,-34.0,-42.0,23.0,23.0,-34.0,-42.0,1.0,0.0,23.0,23.0,-35.0,-82.0,23.0,23.0,-35.0,-66.0,-68.5,24.0,-38,-87,3.0
370726,2018-09-13 17:30:00,2018-09-13 17:45:00,2018-09-13 18:00:00,19,9,18,56,0,0.0,0.0,16.0,16.0,-39.0,-42.0,16.0,16.0,-42.0,-45.0,0.0,0.0,16.0,16.0,-40.0,-63.0,16.0,16.0,-43.0,-63.0,107.0,3.0,16.0,16.0,-62.0,-79.0,16.0,16.0,-63.0,-78.0,-64.5,18.0,-36,-84,3.0
1207813,2019-05-27 15:30:00,2019-05-27 15:45:00,2019-05-27 16:00:00,29,5,18,56,1,0.0,0.0,18.0,18.0,-43.0,-44.0,18.0,18.0,-42.0,-44.0,0.0,0.0,18.0,18.0,-43.0,-45.0,18.0,18.0,-43.0,-45.0,93.0,42.0,21.0,18.0,-45.0,-76.0,20.0,18.0,-45.0,-78.0,-76.0,21.0,-44,-83,3.0
1049428,2019-06-06 02:45:00,2019-06-06 03:00:00,2019-06-06 03:15:00,19,7,13,28,0,0.0,0.0,23.0,23.0,-44.0,-65.0,23.0,23.0,-43.0,-59.0,0.0,0.0,23.0,23.0,-42.0,-60.0,23.0,23.0,-44.0,-64.0,3.0,2.0,23.0,23.0,-42.0,-73.0,23.0,23.0,-42.0,-69.0,-73.0,24.0,-42,-87,3.0
1049428,2019-06-06 23:00:00,2019-06-06 23:15:00,2019-06-06 23:30:00,19,7,13,28,0,0.0,0.0,23.0,23.0,-37.0,-50.0,23.0,23.0,-37.0,-54.0,0.0,0.0,23.0,23.0,-37.0,-46.0,23.0,23.0,-36.0,-48.0,10.0,8.0,23.0,23.0,-39.0,-75.0,23.0,23.0,-38.0,-61.0,-73.0,24.0,-42,-87,3.0
6219,2019-06-13 22:15:00,2019-06-13 22:30:00,2019-06-13 22:45:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-43.0,-45.0,18.0,18.0,-41.0,-43.0,26.0,9.0,18.0,18.0,-43.0,-45.0,18.0,18.0,-42.0,-44.0,37.0,20.0,18.0,18.0,-44.0,-45.0,18.0,18.0,-41.0,-44.0,-64.5,18.0,-36,-84,4.0
19212,2018-04-19 19:45:00,2018-04-19 20:00:00,2018-04-19 20:15:00,19,5,23,28,1,169.0,29.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-42.0,-45.0,190.0,21.0,18.0,16.0,-44.0,-46.0,18.0,16.0,-43.0,-45.0,127.0,22.0,18.0,16.0,-44.0,-46.0,18.0,16.0,-43.0,-45.0,-78.0,21.0,-42,-86,4.0
19212,2018-04-19 04:15:00,2018-04-19 04:30:00,2018-04-19 04:45:00,19,5,23,28,1,186.0,22.0,18.0,16.0,-45.0,-47.0,18.0,16.0,-44.0,-47.0,238.0,48.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-45.0,-47.0,337.0,100.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-47.0,-78.0,21.0,-42,-86,4.0
19212,2018-05-05 22:00:00,2018-05-05 22:15:00,2018-05-05 22:30:00,19,5,23,28,1,246.0,33.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-46.0,87.0,0.0,18.0,16.0,-46.0,-47.0,18.0,16.0,-44.0,-46.0,529.0,68.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-43.0,-46.0,-78.0,21.0,-42,-86,4.0
19212,2018-05-05 00:45:00,2018-05-05 01:00:00,2018-05-05 01:15:00,19,5,23,28,1,181.0,29.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-46.0,276.0,50.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-43.0,-46.0,394.0,32.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-43.0,-46.0,-78.0,21.0,-42,-86,4.0
19212,2018-05-05 17:45:00,2018-05-05 18:00:00,2018-05-05 18:15:00,19,5,23,28,1,74.0,0.0,16.0,16.0,-48.0,-53.0,17.0,16.0,-47.0,-53.0,404.0,31.0,18.0,16.0,-45.0,-48.0,18.0,16.0,-44.0,-48.0,739.0,117.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-47.0,-78.0,21.0,-42,-86,4.0
19212,2018-05-05 16:00:00,2018-05-05 16:15:00,2018-05-05 16:30:00,19,5,23,28,1,205.0,9.0,18.0,16.0,-45.0,-54.0,18.0,16.0,-45.0,-54.0,277.0,34.0,18.0,16.0,-45.0,-51.0,18.0,16.0,-44.0,-51.0,262.0,68.0,18.0,16.0,-44.0,-48.0,18.0,16.0,-43.0,-47.0,-78.0,21.0,-42,-86,4.0
19212,2018-04-19 02:45:00,2018-04-19 03:00:00,2018-04-19 03:15:00,19,5,23,28,1,449.0,32.0,18.0,16.0,-44.0,-46.0,18.0,16.0,-44.0,-46.0,254.0,16.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-46.0,282.0,94.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-43.0,-46.0,-78.0,21.0,-42,-86,4.0
19212,2018-05-05 22:15:00,2018-05-05 22:30:00,2018-05-05 22:45:00,19,5,23,28,1,87.0,0.0,18.0,16.0,-46.0,-47.0,18.0,16.0,-44.0,-46.0,529.0,68.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-43.0,-46.0,196.0,54.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-43.0,-46.0,-78.0,21.0,-42,-86,4.0
19212,2018-05-05 00:30:00,2018-05-05 00:45:00,2018-05-05 01:00:00,19,5,23,28,1,398.0,45.0,18.0,16.0,-45.0,-47.0,18.0,16.0,-44.0,-46.0,181.0,29.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-44.0,-46.0,276.0,50.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-43.0,-46.0,-78.0,21.0,-42,-86,4.0
19212,2018-04-19 16:15:00,2018-04-19 16:30:00,2018-04-19 16:45:00,19,5,23,28,1,45.0,13.0,18.0,16.0,-43.0,-47.0,18.0,16.0,-42.0,-45.0,173.0,33.0,18.0,16.0,-43.0,-47.0,18.0,16.0,-42.0,-45.0,72.0,8.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-43.0,-45.0,-78.0,21.0,-42,-86,4.0
19212,2018-04-19 19:15:00,2018-04-19 19:30:00,2018-04-19 19:45:00,19,5,23,28,1,23.0,2.0,18.0,16.0,-45.0,-47.0,18.0,16.0,-43.0,-46.0,115.0,2.0,18.0,16.0,-45.0,-47.0,18.0,16.0,-44.0,-45.0,169.0,29.0,18.0,16.0,-44.0,-47.0,18.0,16.0,-42.0,-45.0,-78.0,21.0,-42,-86,4.0
19212,2018-04-19 00:45:00,2018-04-19 01:00:00,2018-04-19 01:15:00,19,5,23,28,1,108.0,6.0,18.0,16.0,-43.0,-46.0,18.0,16.0,-43.0,-45.0,375.0,53.0,18.0,16.0,-43.0,-46.0,18.0,16.0,-43.0,-45.0,411.0,51.0,18.0,16.0,-44.0,-46.0,18.0,16.0,-42.0,-45.0,-78.0,21.0,-42,-86,4.0
19212,2018-04-19 15:30:00,2018-04-19 15:45:00,2018-04-19 16:00:00,19,5,23,28,1,59.0,26.0,18.0,16.0,-43.0,-47.0,18.0,16.0,-42.0,-46.0,156.0,42.0,18.0,16.0,-43.0,-47.0,18.0,16.0,-42.0,-46.0,130.0,47.0,18.0,16.0,-43.0,-47.0,18.0,16.0,-42.0,-45.0,-78.0,21.0,-42,-86,4.0
