idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
14797,2018-11-01 17:30:00,2018-11-01 17:45:00,2018-11-01 18:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-63.0,17.0,17.0,-55.0,-57.0,0.0,0.0,17.0,17.0,-61.0,-63.0,17.0,17.0,-55.0,-58.0,32.0,8.0,17.0,17.0,-61.0,-75.0,17.0,17.0,-55.0,-69.0,-64.5,18.0,-47,-84,1.0
14797,2019-02-02 13:30:00,2019-02-02 13:45:00,2019-02-02 14:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-65.0,17.0,17.0,-56.0,-59.0,23.0,0.0,17.0,17.0,-61.0,-69.0,17.0,17.0,-56.0,-64.0,40.0,0.0,17.0,17.0,-66.0,-84.0,17.0,17.0,-60.0,-80.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-01 12:00:00,2018-11-01 12:15:00,2018-11-01 12:30:00,19,9,18,56,0,6.0,0.0,17.0,17.0,-61.0,-82.0,17.0,17.0,-55.0,-75.0,48.0,0.0,17.0,17.0,-68.0,-77.0,17.0,17.0,-61.0,-73.0,57.0,0.0,17.0,17.0,-63.0,-74.0,17.0,17.0,-56.0,-71.0,-64.5,18.0,-47,-84,1.0
14797,2018-12-14 19:30:00,2018-12-14 19:45:00,2018-12-14 20:00:00,19,9,18,56,0,110.0,0.0,17.0,17.0,-66.0,-71.0,17.0,17.0,-60.0,-64.0,116.0,0.0,17.0,17.0,-67.0,-71.0,17.0,17.0,-60.0,-65.0,114.0,0.0,17.0,17.0,-64.0,-68.0,17.0,17.0,-58.0,-61.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-01 11:45:00,2018-11-01 12:00:00,2018-11-01 12:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-62.0,17.0,17.0,-55.0,-56.0,6.0,0.0,17.0,17.0,-61.0,-82.0,17.0,17.0,-55.0,-75.0,48.0,0.0,17.0,17.0,-68.0,-77.0,17.0,17.0,-61.0,-73.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-02 02:00:00,2018-11-02 02:15:00,2018-11-02 02:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-63.0,-65.0,17.0,17.0,-57.0,-60.0,49.0,0.0,17.0,17.0,-65.0,-67.0,17.0,17.0,-60.0,-61.0,25.0,0.0,17.0,17.0,-66.0,-71.0,17.0,17.0,-61.0,-66.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-01 11:30:00,2018-11-01 11:45:00,2018-11-01 12:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-62.0,17.0,17.0,-55.0,-55.0,0.0,0.0,17.0,17.0,-61.0,-62.0,17.0,17.0,-55.0,-56.0,6.0,0.0,17.0,17.0,-61.0,-82.0,17.0,17.0,-55.0,-75.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-02 02:30:00,2018-11-02 02:45:00,2018-11-02 03:00:00,19,9,18,56,0,25.0,0.0,17.0,17.0,-66.0,-71.0,17.0,17.0,-61.0,-66.0,103.0,0.0,17.0,17.0,-66.0,-69.0,17.0,17.0,-60.0,-63.0,29.0,4.0,17.0,17.0,-66.0,-69.0,17.0,17.0,-61.0,-64.0,-64.5,18.0,-47,-84,1.0
14797,2019-02-02 10:15:00,2019-02-02 10:30:00,2019-02-02 10:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-61.0,-64.0,17.0,17.0,-56.0,-58.0,0.0,0.0,17.0,17.0,-61.0,-62.0,17.0,17.0,-55.0,-56.0,100.0,1.0,17.0,17.0,-61.0,-73.0,17.0,17.0,-56.0,-68.0,-64.5,18.0,-47,-84,1.0
14797,2018-11-01 08:45:00,2018-11-01 09:00:00,2018-11-01 09:15:00,19,9,18,56,0,114.0,9.0,17.0,17.0,-64.0,-76.0,17.0,17.0,-59.0,-70.0,73.0,4.0,17.0,17.0,-66.0,-82.0,17.0,17.0,-61.0,-77.0,229.0,0.0,17.0,17.0,-65.0,-72.0,17.0,17.0,-59.0,-66.0,-64.5,18.0,-47,-84,1.0
