idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
8673,2019-06-20 23:15:00,2019-06-20 23:30:00,2019-06-20 23:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-45.0,-50.0,22.0,22.0,-45.0,-49.0,0.0,0.0,22.0,22.0,-47.0,-62.0,22.0,22.0,-47.0,-60.0,22.0,4.0,22.0,22.0,-59.0,-95.0,22.0,22.0,-55.0,-83.0,-66.5,23.0,-39,-85,0.0
12296,2018-10-29 15:30:00,2018-10-29 15:45:00,2018-10-29 16:00:00,19,2,38,28,1,0.0,0.0,14.0,13.0,-53.0,-64.0,15.0,14.0,-56.0,-68.0,0.0,0.0,17.0,13.0,-59.0,-73.0,18.0,14.0,-62.0,-76.0,17.0,0.0,17.0,13.0,-60.0,-98.0,18.0,14.0,-62.0,-98.0,-83.0,19.0,-48,-84,0.0
33846,2019-03-24 15:30:00,2019-03-24 15:45:00,2019-03-24 16:00:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-42.0,-47.0,13.0,13.0,-46.0,-57.0,187.0,130.0,18.0,13.0,-36.0,-43.0,18.0,13.0,-54.0,-70.0,61.0,33.0,18.0,13.0,-36.0,-45.0,18.0,13.0,-49.0,-71.0,-71.0,18.0,-21,-73,0.0
33846,2018-07-16 19:00:00,2018-07-16 19:15:00,2018-07-16 19:30:00,27,1,80,250,1,0.0,0.0,13.0,13.0,-24.0,-33.0,13.0,13.0,-25.0,-34.0,0.0,0.0,13.0,13.0,-24.0,-26.0,13.0,13.0,-25.0,-27.0,20.0,2.0,18.0,-2.0,-25.0,-89.0,18.0,0.0,-26.0,-87.0,-71.0,18.0,-21,-73,0.0
33846,2019-03-24 14:30:00,2019-03-24 14:45:00,2019-03-24 15:00:00,27,1,80,250,1,82.0,37.0,18.0,13.0,-36.0,-41.0,18.0,13.0,-58.0,-75.0,23.0,10.0,18.0,13.0,-38.0,-41.0,18.0,13.0,-56.0,-73.0,85.0,37.0,18.0,13.0,-36.0,-43.0,18.0,13.0,-56.0,-73.0,-71.0,18.0,-21,-73,0.0
33846,2019-03-24 14:00:00,2019-03-24 14:15:00,2019-03-24 14:30:00,27,1,80,250,1,1.0,0.0,13.0,13.0,-42.0,-45.0,13.0,13.0,-49.0,-61.0,199.0,98.0,18.0,13.0,-36.0,-43.0,18.0,13.0,-55.0,-74.0,82.0,37.0,18.0,13.0,-36.0,-41.0,18.0,13.0,-58.0,-75.0,-71.0,18.0,-21,-73,0.0
64149,2018-09-06 15:15:00,2018-09-06 15:30:00,2018-09-06 15:45:00,19,3,18,28,1,0.0,0.0,19.0,19.0,-43.0,-44.0,19.0,19.0,-41.0,-42.0,0.0,0.0,20.0,19.0,-43.0,-65.0,19.0,19.0,-41.0,-66.0,30.0,6.0,23.0,19.0,-62.0,-95.0,23.0,19.0,-63.0,-97.0,-79.5,23.0,-47,-86,0.0
75153,2018-09-20 23:00:00,2018-09-20 23:15:00,2018-09-20 23:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-55.0,17.0,17.0,-51.0,-57.0,0.0,0.0,17.0,17.0,-49.0,-62.0,17.0,17.0,-51.0,-65.0,13.0,0.0,17.0,17.0,-49.0,-94.0,17.0,17.0,-51.0,-94.0,-64.5,18.0,-40,-84,0.0
78550,2018-07-26 17:00:00,2018-07-26 17:15:00,2018-07-26 17:30:00,19,2,18,28,1,0.0,0.0,20.0,18.0,-56.0,-68.0,20.0,18.0,-57.0,-71.0,28.0,0.0,22.0,19.0,-67.0,-87.0,22.0,19.0,-70.0,-97.0,24.0,0.0,22.0,18.0,-57.0,-89.0,22.0,18.0,-58.0,-97.0,-85.0,23.0,-41,-86,0.0
631624,2018-12-09 12:30:00,2018-12-09 12:45:00,2018-12-09 13:00:00,27,2,80,250,1,234.0,97.0,18.0,13.0,-30.0,-63.0,18.0,13.0,-29.0,-58.0,185.0,52.0,18.0,13.0,-32.0,-60.0,18.0,13.0,-32.0,-60.0,266.0,102.0,18.0,13.0,-30.0,-63.0,18.0,13.0,-30.0,-56.0,-68.0,18.0,-35,-73,0.0
800425,2018-07-26 10:30:00,2018-07-26 10:45:00,2018-07-26 11:00:00,27,1,80,250,1,0.0,0.0,10.0,10.0,-32.0,-33.0,10.0,10.0,-32.0,-33.0,0.0,0.0,10.0,10.0,-32.0,-33.0,10.0,10.0,-32.0,-33.0,2.0,0.0,18.0,-2.0,-27.0,-48.0,18.0,1.0,-24.0,-57.0,-71.0,18.0,-27,-73,0.0
850557,2019-06-05 17:15:00,2019-06-05 17:30:00,2019-06-05 17:45:00,29,2,18,56,1,0.0,0.0,17.0,17.0,-39.0,-40.0,17.0,17.0,-37.0,-38.0,0.0,0.0,17.0,17.0,-39.0,-42.0,17.0,17.0,-37.0,-40.0,15.0,4.0,22.0,17.0,-42.0,-86.0,22.0,17.0,-39.0,-87.0,-81.5,23.0,-37,-83,0.0
850557,2019-06-05 17:15:00,2019-06-05 17:30:00,2019-06-05 17:45:00,29,2,18,56,1,0.0,0.0,17.0,17.0,-38.0,-39.0,17.0,17.0,-38.0,-39.0,0.0,0.0,17.0,17.0,-38.0,-43.0,17.0,17.0,-36.0,-42.0,123.0,52.0,22.0,17.0,-41.0,-90.0,22.0,17.0,-40.0,-91.0,-81.5,23.0,-37,-83,0.0
3884,2019-06-12 10:45:00,2019-06-12 11:00:00,2019-06-12 11:15:00,19,2,18,56,1,0.0,0.0,23.0,19.0,-52.0,-61.0,23.0,23.0,-51.0,-57.0,36.0,0.0,23.0,23.0,-58.0,-74.0,23.0,23.0,-56.0,-76.0,15.0,0.0,23.0,23.0,-53.0,-66.0,23.0,19.0,-51.0,-74.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 01:45:00,2019-06-12 02:00:00,2019-06-12 02:15:00,19,2,18,56,1,190.0,17.0,23.0,19.0,-52.0,-63.0,23.0,19.0,-50.0,-60.0,148.0,16.0,23.0,19.0,-52.0,-63.0,23.0,19.0,-51.0,-62.0,305.0,40.0,23.0,19.0,-51.0,-65.0,23.0,19.0,-49.0,-63.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 02:45:00,2019-06-12 03:00:00,2019-06-12 03:15:00,19,2,18,56,1,180.0,40.0,23.0,19.0,-50.0,-62.0,23.0,19.0,-49.0,-61.0,30.0,0.0,23.0,19.0,-50.0,-59.0,23.0,23.0,-49.0,-56.0,72.0,2.0,23.0,19.0,-51.0,-61.0,23.0,19.0,-49.0,-61.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 05:30:00,2019-06-12 05:45:00,2019-06-12 06:00:00,19,2,18,56,1,99.0,19.0,23.0,19.0,-49.0,-62.0,23.0,19.0,-48.0,-61.0,98.0,16.0,23.0,19.0,-50.0,-62.0,23.0,19.0,-48.0,-60.0,60.0,15.0,23.0,19.0,-50.0,-63.0,23.0,19.0,-48.0,-61.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 10:30:00,2019-06-12 10:45:00,2019-06-12 11:00:00,19,2,18,56,1,1.0,0.0,23.0,19.0,-53.0,-60.0,23.0,23.0,-51.0,-59.0,0.0,0.0,23.0,19.0,-52.0,-61.0,23.0,23.0,-51.0,-57.0,36.0,0.0,23.0,23.0,-58.0,-74.0,23.0,23.0,-56.0,-76.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 01:30:00,2019-06-12 01:45:00,2019-06-12 02:00:00,19,2,18,56,1,112.0,10.0,23.0,19.0,-52.0,-67.0,23.0,19.0,-51.0,-67.0,190.0,17.0,23.0,19.0,-52.0,-63.0,23.0,19.0,-50.0,-60.0,148.0,16.0,23.0,19.0,-52.0,-63.0,23.0,19.0,-51.0,-62.0,-82.5,23.0,-52,-84,2.0
7081,2019-06-20 05:45:00,2019-06-20 06:00:00,2019-06-20 06:15:00,19,9,11,40,0,27.0,12.0,23.0,23.0,-53.0,-77.0,22.0,22.0,-52.0,-74.0,197.0,56.0,23.0,23.0,-64.0,-78.0,22.0,22.0,-63.0,-78.0,58.0,33.0,23.0,23.0,-55.0,-76.0,22.0,22.0,-54.0,-80.0,-66.5,23.0,-34,-85,3.0
22203,2018-11-16 13:00:00,2018-11-16 13:15:00,2018-11-16 13:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-40.0,17.0,17.0,-39.0,-40.0,0.0,0.0,17.0,17.0,-40.0,-69.0,17.0,17.0,-39.0,-72.0,11.0,0.0,17.0,17.0,-51.0,-94.0,17.0,17.0,-51.0,-94.0,-71.0,19.0,-38,-84,3.0
22203,2018-11-16 18:15:00,2018-11-16 18:30:00,2018-11-16 18:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-66.0,17.0,17.0,-39.0,-68.0,3.0,0.0,17.0,17.0,-63.0,-94.0,17.0,17.0,-65.0,-94.0,27.0,10.0,17.0,17.0,-62.0,-94.0,17.0,17.0,-64.0,-94.0,-71.0,19.0,-38,-84,3.0
22203,2018-11-16 16:15:00,2018-11-16 16:30:00,2018-11-16 16:45:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-43.0,17.0,17.0,-39.0,-43.0,10.0,0.0,17.0,17.0,-43.0,-78.0,17.0,17.0,-43.0,-81.0,6.0,0.0,17.0,17.0,-64.0,-94.0,17.0,17.0,-67.0,-94.0,-71.0,19.0,-38,-84,3.0
22203,2018-11-16 18:00:00,2018-11-16 18:15:00,2018-11-16 18:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-41.0,17.0,17.0,-39.0,-40.0,0.0,0.0,17.0,17.0,-40.0,-66.0,17.0,17.0,-39.0,-68.0,3.0,0.0,17.0,17.0,-63.0,-94.0,17.0,17.0,-65.0,-94.0,-71.0,19.0,-38,-84,3.0
22203,2018-10-14 13:45:00,2018-10-14 14:00:00,2018-10-14 14:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-41.0,-43.0,17.0,17.0,-41.0,-43.0,0.0,0.0,17.0,17.0,-41.0,-54.0,17.0,17.0,-41.0,-56.0,33.0,7.0,17.0,17.0,-51.0,-89.0,17.0,17.0,-52.0,-93.0,-71.0,19.0,-38,-84,3.0
22203,2018-11-16 16:00:00,2018-11-16 16:15:00,2018-11-16 16:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-40.0,-41.0,17.0,17.0,-40.0,-41.0,0.0,0.0,17.0,17.0,-40.0,-43.0,17.0,17.0,-39.0,-43.0,10.0,0.0,17.0,17.0,-43.0,-78.0,17.0,17.0,-43.0,-81.0,-71.0,19.0,-38,-84,3.0
22203,2018-10-14 19:00:00,2018-10-14 19:15:00,2018-10-14 19:30:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-41.0,-45.0,17.0,17.0,-40.0,-45.0,0.0,0.0,17.0,17.0,-45.0,-48.0,17.0,17.0,-45.0,-48.0,17.0,0.0,17.0,17.0,-46.0,-71.0,17.0,17.0,-47.0,-74.0,-71.0,19.0,-38,-84,3.0
75153,2018-10-05 11:30:00,2018-10-05 11:45:00,2018-10-05 12:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-51.0,-53.0,17.0,17.0,-52.0,-55.0,0.0,0.0,17.0,17.0,-52.0,-54.0,17.0,17.0,-54.0,-56.0,6.0,0.0,17.0,17.0,-51.0,-67.0,17.0,17.0,-53.0,-70.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 12:45:00,2018-10-05 13:00:00,2018-10-05 13:15:00,19,9,18,56,0,6.0,0.0,17.0,17.0,-49.0,-64.0,17.0,17.0,-50.0,-67.0,0.0,0.0,17.0,17.0,-49.0,-50.0,17.0,17.0,-50.0,-51.0,25.0,6.0,17.0,17.0,-49.0,-80.0,17.0,17.0,-50.0,-84.0,-64.5,18.0,-40,-84,3.0
75153,2019-01-24 10:15:00,2019-01-24 10:30:00,2019-01-24 10:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-54.0,-61.0,17.0,17.0,-56.0,-63.0,70.0,10.0,17.0,17.0,-58.0,-69.0,17.0,17.0,-60.0,-72.0,76.0,27.0,17.0,17.0,-58.0,-66.0,17.0,17.0,-60.0,-68.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 12:00:00,2018-10-05 12:15:00,2018-10-05 12:30:00,19,9,18,56,0,6.0,0.0,17.0,17.0,-51.0,-67.0,17.0,17.0,-53.0,-70.0,19.0,1.0,17.0,17.0,-50.0,-74.0,17.0,17.0,-52.0,-78.0,55.0,18.0,17.0,17.0,-52.0,-72.0,17.0,17.0,-55.0,-76.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 10:30:00,2018-10-05 10:45:00,2018-10-05 11:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-52.0,17.0,17.0,-51.0,-55.0,4.0,0.0,17.0,17.0,-51.0,-69.0,17.0,17.0,-53.0,-73.0,22.0,0.0,17.0,17.0,-57.0,-90.0,17.0,17.0,-60.0,-94.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 14:45:00,2018-08-10 15:00:00,2018-08-10 15:15:00,19,9,18,56,0,35.0,8.0,17.0,17.0,-49.0,-66.0,17.0,17.0,-49.0,-70.0,55.0,6.0,17.0,17.0,-62.0,-82.0,17.0,17.0,-65.0,-87.0,29.0,1.0,17.0,17.0,-56.0,-79.0,17.0,17.0,-58.0,-84.0,-64.5,18.0,-40,-84,3.0
75153,2018-11-03 19:15:00,2018-11-03 19:30:00,2018-11-03 19:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-55.0,17.0,17.0,-50.0,-56.0,25.0,15.0,17.0,17.0,-51.0,-81.0,17.0,17.0,-53.0,-85.0,0.0,0.0,17.0,17.0,-48.0,-86.0,17.0,17.0,-50.0,-92.0,-64.5,18.0,-40,-84,3.0
75153,2018-09-20 08:45:00,2018-09-20 09:00:00,2018-09-20 09:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-49.0,17.0,17.0,-50.0,-51.0,0.0,0.0,17.0,17.0,-49.0,-49.0,17.0,17.0,-50.0,-50.0,12.0,0.0,17.0,17.0,-49.0,-66.0,17.0,17.0,-50.0,-70.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 10:15:00,2018-10-05 10:30:00,2018-10-05 10:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-50.0,-51.0,17.0,17.0,-51.0,-53.0,0.0,0.0,17.0,17.0,-49.0,-52.0,17.0,17.0,-51.0,-55.0,4.0,0.0,17.0,17.0,-51.0,-69.0,17.0,17.0,-53.0,-73.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 11:45:00,2018-10-05 12:00:00,2018-10-05 12:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-52.0,-54.0,17.0,17.0,-54.0,-56.0,6.0,0.0,17.0,17.0,-51.0,-67.0,17.0,17.0,-53.0,-70.0,19.0,1.0,17.0,17.0,-50.0,-74.0,17.0,17.0,-52.0,-78.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-04 12:45:00,2018-08-04 13:00:00,2018-08-04 13:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-56.0,17.0,17.0,-50.0,-58.0,0.0,0.0,17.0,17.0,-48.0,-49.0,17.0,17.0,-49.0,-50.0,25.0,0.0,17.0,17.0,-48.0,-67.0,17.0,17.0,-49.0,-70.0,-64.5,18.0,-40,-84,3.0
75153,2018-09-20 21:15:00,2018-09-20 21:30:00,2018-09-20 21:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-51.0,17.0,17.0,-50.0,-53.0,0.0,0.0,17.0,17.0,-49.0,-62.0,17.0,17.0,-50.0,-65.0,10.0,0.0,17.0,17.0,-49.0,-68.0,17.0,17.0,-50.0,-71.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-04 13:00:00,2018-08-04 13:15:00,2018-08-04 13:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-49.0,17.0,17.0,-49.0,-50.0,25.0,0.0,17.0,17.0,-48.0,-67.0,17.0,17.0,-49.0,-70.0,10.0,3.0,17.0,17.0,-48.0,-79.0,17.0,17.0,-50.0,-83.0,-64.5,18.0,-40,-84,3.0
75153,2018-10-05 10:45:00,2018-10-05 11:00:00,2018-10-05 11:15:00,19,9,18,56,0,4.0,0.0,17.0,17.0,-51.0,-69.0,17.0,17.0,-53.0,-73.0,22.0,0.0,17.0,17.0,-57.0,-90.0,17.0,17.0,-60.0,-94.0,34.0,0.0,17.0,17.0,-51.0,-73.0,17.0,17.0,-53.0,-77.0,-64.5,18.0,-40,-84,3.0
75153,2018-09-20 16:45:00,2018-09-20 17:00:00,2018-09-20 17:15:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-49.0,-54.0,17.0,17.0,-50.0,-56.0,0.0,0.0,17.0,17.0,-49.0,-62.0,17.0,17.0,-50.0,-64.0,26.0,1.0,17.0,17.0,-50.0,-67.0,17.0,17.0,-52.0,-71.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 14:15:00,2018-08-10 14:30:00,2018-08-10 14:45:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-48.0,-49.0,17.0,17.0,-49.0,-50.0,0.0,0.0,17.0,17.0,-49.0,-49.0,17.0,17.0,-49.0,-50.0,35.0,8.0,17.0,17.0,-49.0,-66.0,17.0,17.0,-49.0,-70.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-04 10:45:00,2018-08-04 11:00:00,2018-08-04 11:15:00,19,9,18,56,0,7.0,0.0,17.0,17.0,-49.0,-94.0,17.0,17.0,-49.0,-94.0,0.0,0.0,17.0,17.0,-49.0,-52.0,17.0,17.0,-49.0,-53.0,80.0,10.0,17.0,17.0,-49.0,-71.0,17.0,17.0,-50.0,-76.0,-64.5,18.0,-40,-84,3.0
75153,2018-11-03 19:00:00,2018-11-03 19:15:00,2018-11-03 19:30:00,19,9,18,56,0,10.0,0.0,17.0,17.0,-49.0,-69.0,17.0,17.0,-51.0,-72.0,0.0,0.0,17.0,17.0,-49.0,-55.0,17.0,17.0,-50.0,-56.0,25.0,15.0,17.0,17.0,-51.0,-81.0,17.0,17.0,-53.0,-85.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 15:00:00,2018-08-10 15:15:00,2018-08-10 15:30:00,19,9,18,56,0,55.0,6.0,17.0,17.0,-62.0,-82.0,17.0,17.0,-65.0,-87.0,29.0,1.0,17.0,17.0,-56.0,-79.0,17.0,17.0,-58.0,-84.0,17.0,0.0,17.0,17.0,-48.0,-81.0,17.0,17.0,-50.0,-85.0,-64.5,18.0,-40,-84,3.0
75153,2018-08-10 15:15:00,2018-08-10 15:30:00,2018-08-10 15:45:00,19,9,18,56,0,29.0,1.0,17.0,17.0,-56.0,-79.0,17.0,17.0,-58.0,-84.0,17.0,0.0,17.0,17.0,-48.0,-81.0,17.0,17.0,-50.0,-85.0,28.0,12.0,17.0,17.0,-48.0,-71.0,17.0,17.0,-49.0,-73.0,-64.5,18.0,-40,-84,3.0
75153,2018-11-03 18:30:00,2018-11-03 18:45:00,2018-11-03 19:00:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-50.0,-56.0,17.0,17.0,-51.0,-58.0,0.0,0.0,17.0,17.0,-50.0,-53.0,17.0,17.0,-51.0,-54.0,10.0,0.0,17.0,17.0,-49.0,-69.0,17.0,17.0,-51.0,-72.0,-64.5,18.0,-40,-84,3.0
75153,2019-01-24 10:00:00,2019-01-24 10:15:00,2019-01-24 10:30:00,19,9,18,56,0,0.0,0.0,17.0,17.0,-55.0,-60.0,17.0,17.0,-56.0,-62.0,0.0,0.0,17.0,17.0,-54.0,-61.0,17.0,17.0,-56.0,-63.0,70.0,10.0,17.0,17.0,-58.0,-69.0,17.0,17.0,-60.0,-72.0,-64.5,18.0,-40,-84,3.0
929905,2019-05-23 10:00:00,2019-05-23 10:15:00,2019-05-23 10:30:00,29,5,38,28,1,0.0,0.0,13.0,13.0,-34.0,-34.0,14.0,14.0,-38.0,-39.0,0.0,0.0,13.0,13.0,-34.0,-34.0,14.0,14.0,-38.0,-39.0,1.0,0.0,17.0,,-34.0,-79.0,17.0,,-35.0,-65.0,-76.5,17.0,-37,-83,3.0
17728,2018-03-08 14:45:00,2018-03-08 15:00:00,2018-03-08 15:15:00,19,5,38,56,1,0.0,0.0,17.0,17.0,-98.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-81.0,-98.0,0.0,0.0,0.0,0.0,65.0,9.0,17.0,16.0,-68.0,-98.0,0.0,0.0,0.0,0.0,-74.0,17.0,-35,-82,5.0
17728,2018-05-30 10:30:00,2018-05-30 10:45:00,2018-05-30 11:00:00,19,5,38,56,1,0.0,0.0,16.0,16.0,-63.0,-66.0,16.0,16.0,-62.0,-65.0,0.0,0.0,16.0,16.0,-63.0,-65.0,16.0,16.0,-63.0,-64.0,6.0,0.0,17.0,15.0,-63.0,-97.0,17.0,16.0,-63.0,-96.0,-74.0,17.0,-35,-82,5.0
17728,2018-03-08 15:15:00,2018-03-08 15:30:00,2018-03-08 15:45:00,19,5,38,56,1,65.0,9.0,17.0,16.0,-68.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-98.0,-98.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,15.0,-59.0,-98.0,0.0,0.0,0.0,0.0,-74.0,17.0,-35,-82,5.0
22203,2018-10-14 06:30:00,2018-10-14 06:45:00,2018-10-14 07:00:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,-71.0,19.0,-38,-84,5.0
22203,2018-10-14 05:45:00,2018-10-14 06:00:00,2018-10-14 06:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-94.0,-94.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,-71.0,19.0,-38,-84,5.0
22203,2018-10-14 08:45:00,2018-10-14 09:00:00,2018-10-14 09:15:00,19,7,18,56,0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,0.0,0.0,17.0,17.0,-94.0,-94.0,17.0,17.0,-94.0,-94.0,0.0,0.0,17.0,17.0,-90.0,-94.0,17.0,17.0,-90.0,-94.0,-71.0,19.0,-38,-84,5.0
